time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,,RNN,LSTM,UNIXtime,,,TEST
11/8/2020 0:00,438.76,432.87,435.82,6821.3,2974260,438.48,direct,,,445.8508488,442.820952,1604793600,,,435.82
11/8/2020 1:00,443.63,442.12,438.76,12428.68,5504351.67,442.88,multiply,BTC,,456.3169792,450.8695552,1604797200,,,438.48
11/8/2020 2:00,443.69,439.98,442.74,6482.35,2863732.85,440.87,direct,,,458.2226432,440.1910602,1604800800,,,442.88
11/8/2020 3:00,440.02,438.67,440.89,8809.61,3867182.57,438.97,multiply,BTC,,444.7292864,445.6335646,1604804400,,,440.87
11/8/2020 4:00,440.39,436.34,439.09,5817.13,2550305.18,438.37,direct,,,451.1309507,439.1415312,1604808000,,,438.97
11/8/2020 5:00,441.36,439.24,438.34,10839.5,4782436.37,441.2,multiply,BTC,,429.622912,450.518144,1604811600,,,438.37
11/8/2020 6:00,442.37,437.59,441.21,4577.13,2012206.16,438.72,direct,,,447.71376,429.550752,1604815200,,,441.2
11/8/2020 7:00,437,435.51,438.72,11165.04,4872482.45,436.41,multiply,BTC,,438.9149934,445.2429384,1604818800,,,438.72
11/8/2020 8:00,438.9,437.25,436.41,8832.6,3872637.04,438.45,multiply,BTC,,433.416594,447.13131,1604822400,,,436.41
11/8/2020 9:00,441.11,437.6,438.36,4136.28,1814994,441.11,direct,,,455.9401182,433.6375966,1604826000,,,438.45
11/8/2020 10:00,447.24,444.05,440.93,16040.87,7135152.71,444.81,multiply,BTC,,459.399768,437.7642096,1604829600,,,441.11
11/8/2020 11:00,446.18,444.66,444.81,10192.85,4543187.35,445.72,multiply,BTC,,437.1309756,437.7772696,1604833200,,,444.81
11/8/2020 12:00,447.78,443.7,445.64,9149.03,4081850.84,446.53,direct,,,446.53,448.7894418,1604836800,,,445.72
11/8/2020 13:00,447.21,442.71,446.53,5275.41,2343703.87,444.99,direct,,,453.9298491,449.2975032,1604840400,,,446.53
11/8/2020 14:00,453.44,443.65,444.99,8345.85,3744672.97,453.44,direct,,,441.1699136,455.8341632,1604844000,,,444.99
11/8/2020 15:00,457.02,453.22,453.44,8820.87,4012086.4,453.82,direct,,,449.7265436,458.6123392,1604847600,,,453.44
11/8/2020 16:00,455.33,451.67,453.82,6330.68,2868730.72,453.71,direct,,,459.8486963,445.225623,1604851200,,,453.82
11/8/2020 17:00,460.03,452.85,453.71,12007.43,5497201.6,458.28,direct,,,441.5573628,462.6153288,1604854800,,,453.71
11/8/2020 18:00,459.59,453.73,458.28,10383.03,4735162.16,456.95,direct,,,474.560853,459.161638,1604858400,,,458.28
11/8/2020 19:00,458,450.07,456.95,11969.2,5419197.42,452.4,direct,,,458.335488,453.39528,1604862000,,,456.95
11/8/2020 20:00,453.67,449,452.4,12329.98,5565846.65,451.89,direct,,,456.8924223,450.895842,1604865600,,,452.4
11/8/2020 21:00,452.76,446.94,451.89,6295.54,2826925.55,450.34,direct,,,456.0638214,449.1511024,1604869200,,,451.89
11/8/2020 22:00,455.06,450.16,450.34,12195.36,5532277.9,454.95,direct,,,443.9447595,447.94377,1604872800,,,450.34
11/8/2020 23:00,457.51,453.98,454.95,6964.72,3172137.26,454.74,direct,,,463.3163964,459.9422256,1604876400,,,454.95
11/9/2020 0:00,458.03,451.68,454.74,7125.6,3245605.11,457.12,direct,,,443.6258176,464.7630464,1604880000,,,454.74
11/9/2020 1:00,457.9,454.96,457.12,8533.82,3896416.65,455.3,direct,,,460.340171,464.014442,1604883600,,,457.12
11/9/2020 2:00,454.61,453.06,455.55,13652.17,6187415.14,453.22,multiply,BTC,,458.794606,453.22,1604887200,,,455.3
11/9/2020 3:00,453.92,452.22,453.22,11105.14,5027129.23,452.68,multiply,BTC,,441.1728744,459.4520928,1604890800,,,453.22
11/9/2020 4:00,452.62,449.33,452.51,8584.14,3871596.78,451.3,direct,,,444.453779,442.959976,1604894400,,,452.68
11/9/2020 5:00,453.69,448.84,451.3,6746.39,3049519.84,453.5,direct,,,449.7813,453.69954,1604898000,,,451.3
11/9/2020 6:00,453.56,449.71,453.5,5850.14,2640360.51,449.94,direct,,,465.2514582,442.4170032,1604901600,,,453.5
11/9/2020 7:00,451.45,444.55,449.94,9007.07,4045799.19,445.7,direct,,,429.801881,450.504646,1604905200,,,449.94
11/9/2020 8:00,448.65,442.54,445.7,12706.8,5662988.84,448.53,direct,,,446.691027,453.2664768,1604908800,,,445.7
11/9/2020 9:00,450.72,448.25,448.52,16864.53,7601175.38,450.72,multiply,BTC,,454.415904,457.5619296,1604912400,,,448.53
11/9/2020 10:00,453.43,451.88,450.72,19099.89,8645662.3,452.66,multiply,BTC,,441.8957452,445.8882064,1604916000,,,450.72
11/9/2020 11:00,458.75,452.27,452.86,9403.33,4280525.89,458.62,direct,,,467.8336758,451.05277,1604919600,,,452.66
11/9/2020 12:00,453.98,451.49,458.77,32463.54,14732745.59,453.82,multiply,BTC,,472.0544876,457.7137756,1604923200,,,458.62
11/9/2020 13:00,453.7,443.7,453.52,15011.69,6727970.5,447.35,direct,,,448.6338945,446.562664,1604926800,,,453.82
11/9/2020 14:00,449.25,443.71,447.35,13070.74,5845322.84,443.73,direct,,,437.3624745,448.8062712,1604930400,,,447.35
11/9/2020 15:00,445.15,437.47,443.73,19249.49,8485913.63,438.33,direct,,,453.4260852,433.4119374,1604934000,,,443.73
11/9/2020 16:00,442.94,434.54,438.33,13911.08,6094819.05,442.9,direct,,,451.616272,451.766858,1604937600,,,438.33
11/9/2020 17:00,445.19,442.18,442.9,8112.72,3600190.21,445.19,direct,,,440.9918583,442.3496878,1604941200,,,442.9
11/9/2020 18:00,446.5,443.34,445.19,7719.37,3436434.06,445.94,direct,,,446.4885062,448.883204,1604944800,,,445.19
11/9/2020 19:00,447.95,445.03,446.02,18851.72,8421531.79,446.72,multiply,BTC,,439.0274816,440.331904,1604948400,,,445.94
11/9/2020 20:00,449.88,446.16,446.78,11984.6,5369375.99,446.89,direct,,,456.6009197,447.5782106,1604952000,,,446.72
11/9/2020 21:00,450.49,446.89,446.89,8759.03,3929830.51,447.86,direct,,,454.8376588,447.9585292,1604955600,,,446.89
11/9/2020 22:00,447.86,442.42,447.86,9246.52,4115965.54,442.95,direct,,,451.1224275,439.636734,1604959200,,,447.86
11/9/2020 23:00,445.77,442.92,442.95,6046.34,2685918.76,444.45,direct,,,447.9122655,453.054552,1604962800,,,442.95
11/10/2020 0:00,445.12,439.44,444.45,9285.92,4103775.29,444.84,direct,,,437.9093928,450.3204288,1604966400,,,444.45
11/10/2020 1:00,449.34,447.65,445.13,12806.62,5732877.19,447.65,multiply,BTC,,434.6189085,439.081979,1604970000,,,444.84
11/10/2020 2:00,446.65,445.73,447.65,8107.55,3614995.69,445.88,multiply,BTC,,436.9222708,451.0789608,1604973600,,,447.65
11/10/2020 3:00,449.76,445.46,445.88,17512.11,7876244.81,449.76,multiply,BTC,,451.7884176,442.7347488,1604977200,,,445.88
11/10/2020 4:00,451.68,448.91,449.76,13181.62,5949841.47,451.37,multiply,BTC,,438.7858044,454.0511378,1604980800,,,449.76
11/10/2020 5:00,453.25,448.98,451.29,10622.24,4795432.05,449.64,direct,,,435.81357,442.1220192,1604984400,,,451.37
11/10/2020 6:00,448.36,446.99,449.77,15441.02,6918462.21,448.06,multiply,BTC,,464.593414,448.9471588,1604988000,,,449.64
11/10/2020 7:00,449.65,447.2,448.06,13446.45,6046235.14,449.65,multiply,BTC,,434.90148,450.144615,1604991600,,,448.06
11/10/2020 8:00,454.79,451.41,449.65,21668.09,9781128.57,451.41,multiply,BTC,,455.6667963,459.9506772,1604995200,,,449.65
11/10/2020 9:00,455.07,451.22,451.22,7011.02,3178317.74,452.96,direct,,,464.102816,446.7816256,1604998800,,,451.41
11/10/2020 10:00,451.13,447.6,453.1,11871.11,5329906.12,448.98,multiply,BTC,,454.3183722,455.4991896,1605002400,,,452.96
11/10/2020 11:00,449.59,446.83,448.98,16701.66,7480741.42,447.9,multiply,BTC,,431.37249,446.717544,1605006000,,,448.98
11/10/2020 12:00,449.01,447.79,447.9,13724.99,6154262.35,448.4,multiply,BTC,,437.36936,439.718976,1605009600,,,447.9
11/10/2020 13:00,448.61,444.76,448.26,8279.49,3693730.72,447.69,direct,,,444.018942,444.242787,1605013200,,,448.4
11/10/2020 14:00,445.98,443.84,447.84,17658.93,7843189.73,444.15,multiply,BTC,,443.2394925,435.453543,1605016800,,,447.69
11/10/2020 15:00,445.07,441.29,443.94,8673.27,3838574.75,443.46,direct,,,453.6418416,442.3868268,1605020400,,,444.15
11/10/2020 16:00,447.27,445.44,443.57,14443.64,6438191.41,445.75,multiply,BTC,,452.8775425,445.455805,1605024000,,,443.46
11/10/2020 17:00,447.53,445.42,445.63,6081.89,2715328.13,447.2,direct,,,455.634192,453.398192,1605027600,,,445.75
11/10/2020 18:00,446.84,445.78,447.11,16912.77,7552214.17,446.54,multiply,BTC,,443.0614534,440.8421496,1605031200,,,447.2
11/10/2020 19:00,448.91,445.85,446.54,22847.81,10249709.96,448.61,multiply,BTC,,430.5848502,445.649174,1605034800,,,446.54
11/10/2020 20:00,452.67,448.23,448.63,21870.8,9864643.36,449.89,direct,,,438.822706,445.2381374,1605038400,,,448.61
11/10/2020 21:00,453,449.89,449.89,19564.91,8835037.47,451.94,direct,,,440.4516852,449.0566228,1605042000,,,449.89
11/10/2020 22:00,454.26,450.71,451.94,12425.42,5626762.03,454.14,direct,,,472.2011478,444.2488308,1605045600,,,451.94
11/10/2020 23:00,452.83,450.53,454.11,29070.42,13110449.78,450.99,multiply,BTC,,451.7296236,446.525199,1605049200,,,454.14
11/11/2020 0:00,464.98,449.95,450.86,53628.2,24710656.16,463.59,direct,,,468.1517256,465.2218368,1605052800,,,450.99
11/11/2020 1:00,466.53,462.35,463.59,29301.29,13601920.56,464.01,direct,,,469.3368348,471.0536718,1605056400,,,463.59
11/11/2020 2:00,465.04,460.49,464.01,16005.98,7408963.5,462.32,direct,,,449.6200696,452.5558016,1605060000,,,464.01
11/11/2020 3:00,464.31,462.61,462.36,33985.48,15758745.09,463.69,multiply,BTC,,446.9600648,465.6282242,1605063600,,,462.32
11/11/2020 4:00,466.19,459.08,463.47,17660.25,8159465.54,460.76,direct,,,456.03721,465.0174224,1605067200,,,463.69
11/11/2020 5:00,461.44,457.95,460.76,15837,7289270.57,460.27,direct,,,450.834465,455.9158458,1605070800,,,460.76
11/11/2020 6:00,461.2,459.51,460.26,20279.39,9328020.64,459.98,multiply,BTC,,448.4759002,461.8015208,1605074400,,,460.27
11/11/2020 7:00,463.2,459.52,460.19,11134.9,5142802.44,462.68,direct,,,459.834518,470.6195888,1605078000,,,459.98
11/11/2020 8:00,462.62,459.54,462.55,21928.41,10076959.25,459.54,multiply,BTC,,460.1052342,450.3400092,1605081600,,,462.68
11/11/2020 9:00,462.47,456.01,459.75,23505.6,10776184.97,459,direct,,,466.33941,466.47252,1605085200,,,459.54
11/11/2020 10:00,465.61,463.27,458.99,25123.76,11662686.78,464.21,multiply,BTC,,459.4518475,455.018642,1605088800,,,459
11/11/2020 11:00,464.57,460.05,464.21,43286.97,19927538.47,460.36,multiply,BTC,,477.347284,469.1712904,1605092400,,,464.21
11/11/2020 12:00,462.79,460.92,460.36,25301.7,11681813.8,461.7,multiply,BTC,,446.934834,452.05047,1605096000,,,460.36
11/11/2020 13:00,459.92,457.9,461.7,30958.32,14219197.01,459.3,multiply,BTC,,469.092276,452.125734,1605099600,,,461.7
11/11/2020 14:00,463.1,461.69,459.3,28259.6,13078035.12,462.78,multiply,BTC,,451.9648314,459.4202172,1605103200,,,459.3
11/11/2020 15:00,464.02,461.98,462.78,21233.38,9819416.04,462.45,multiply,BTC,,460.7435595,457.668267,1605106800,,,462.78
11/11/2020 16:00,473.93,462.5,462.5,68811.72,32286584.38,470.95,direct,,,472.880895,473.954661,1605110400,,,462.45
11/11/2020 17:00,472.59,468.88,470.95,29760.12,14015239.41,469.89,direct,,,469.89,465.8583438,1605114000,,,470.95
11/11/2020 18:00,476.65,469.52,469.89,51288.32,24266593.53,470.77,direct,,,460.9261993,476.3627476,1605117600,,,469.89
11/11/2020 19:00,472.31,467.49,470.77,22209.3,10436577.79,468.68,direct,,,477.9036224,478.2691928,1605121200,,,470.77
11/11/2020 20:00,469,460.88,468.68,36638.3,17019605.04,466.27,direct,,,458.8143427,462.4745622,1605124800,,,468.68
11/11/2020 21:00,467.05,462.48,466.27,14296.79,6652230.06,467.04,direct,,,468.3804048,462.5190528,1605128400,,,466.27
11/11/2020 22:00,467.11,465.05,467.21,21676.98,10108376.7,466.32,multiply,BTC,,460.584264,465.4992768,1605132000,,,467.04
11/11/2020 23:00,464.3,462.57,466.32,20696.95,9599867.82,463.83,multiply,BTC,,474.4795368,471.8913654,1605135600,,,466.32
11/12/2020 0:00,464.54,452.89,463.91,47982.19,21909294.83,458.64,direct,,,476.6920704,460.9607184,1605139200,,,463.83
11/12/2020 1:00,459.76,458.19,458.66,19302.89,8871662.35,459.6,multiply,BTC,,469.398672,464.756712,1605142800,,,458.64
11/12/2020 2:00,459.25,457.99,459.6,18154.17,8323013.73,458.46,multiply,BTC,,452.820942,461.0823912,1605146400,,,459.6
11/12/2020 3:00,459.82,458.73,458.46,19736.09,9056587.51,458.88,multiply,BTC,,443.6405952,450.6018048,1605150000,,,458.46
11/12/2020 4:00,460.05,459.26,458.88,19103.5,8776511.23,459.42,multiply,BTC,,448.8717168,466.7982852,1605153600,,,458.88
11/12/2020 5:00,462.77,461.35,459.42,21509.44,9923317.8,461.35,multiply,BTC,,466.646298,456.173653,1605157200,,,459.42
11/12/2020 6:00,463.18,461.44,461.35,26397.89,12222917.52,463.03,multiply,BTC,,481.6345454,455.7974714,1605160800,,,461.35
11/12/2020 7:00,466.75,461.97,463,11527.79,5357273.58,465.6,direct,,,461.209392,459.96624,1605164400,,,463.03
11/12/2020 8:00,463.89,462.46,465.47,22213.35,10290418.86,463.25,multiply,BTC,,456.2224975,468.34575,1605168000,,,465.6
11/12/2020 9:00,470.99,466.65,463.25,40234.71,18827372.69,467.94,multiply,BTC,,462.7599042,458.2630008,1605171600,,,463.25
11/12/2020 10:00,470.4,457.5,468.12,42848.56,19885301.83,458.35,direct,,,441.436885,452.29978,1605175200,,,467.94
11/12/2020 11:00,462.01,456.24,458.35,15452.95,7107205.64,460.52,direct,,,455.4220436,464.9778336,1605178800,,,458.35
11/12/2020 12:00,464.32,460.98,460.36,43808.39,20229529.59,461.77,multiply,BTC,,475.5907761,458.8239074,1605182400,,,460.52
11/12/2020 13:00,465.02,461.33,461.77,32261.31,14893578.99,461.65,multiply,BTC,,447.643539,467.134402,1605186000,,,461.77
11/12/2020 14:00,465.3,455.75,462.32,39751.08,18349263.66,459.34,direct,,,456.7033884,468.5359868,1605189600,,,461.65
11/12/2020 15:00,464.11,459.59,459.34,47493.15,21950123.95,462.17,multiply,BTC,,475.6237687,466.1354186,1605193200,,,459.34
11/12/2020 16:00,462.16,457.64,462.17,52084.92,23836024.08,457.64,multiply,BTC,,438.87676,459.0495312,1605196800,,,462.17
11/12/2020 17:00,459.69,453.91,457.62,20651,9446102.47,453.95,direct,,,435.8964085,458.94345,1605200400,,,457.64
11/12/2020 18:00,457.06,452.69,453.95,20959.55,9537761.27,456.59,direct,,,463.3292684,461.2106908,1605204000,,,453.95
11/12/2020 19:00,457.83,455.27,456.59,10074.88,4598634.28,457.42,direct,,,463.983977,465.1686948,1605207600,,,456.59
11/12/2020 20:00,459.71,456.68,457.42,13035.63,5976934.53,458.07,direct,,,447.1770954,449.3025402,1605211200,,,457.42
11/12/2020 21:00,463.33,458.07,458.07,30714.94,14183912.54,463.33,direct,,,473.7780915,456.9082462,1605214800,,,458.07
11/12/2020 22:00,465.33,461.25,463.33,32027.54,14876369.85,462.6,direct,,,473.790294,462.701772,1605218400,,,463.33
11/12/2020 23:00,464.57,462.45,462.58,37411.5,17319369.1,462.94,multiply,BTC,,464.6482486,459.2735152,1605222000,,,462.6
11/13/2020 0:00,466.55,463.59,462.94,35002.91,16244332.17,464.09,multiply,BTC,,451.9122784,472.5642834,1605225600,,,462.94
11/13/2020 1:00,466.9,464.76,464.09,34345.91,15985325.53,465.42,multiply,BTC,,450.9175128,457.5357852,1605229200,,,464.09
11/13/2020 2:00,464.5,463.02,465.42,43237.52,20062406.29,464,multiply,BTC,,475.03392,462.06048,1605232800,,,465.42
11/13/2020 3:00,465.39,463.18,464,9037.01,4197497.27,464.42,direct,,,464.6104122,460.4352764,1605236400,,,464
11/13/2020 4:00,464.65,463.33,464.43,17083.43,7923719.87,463.82,multiply,BTC,,446.3247096,468.7179392,1605240000,,,464.42
11/13/2020 5:00,463.89,459.94,463.88,14352.34,6616220.84,460.95,direct,,,475.5021915,455.87955,1605243600,,,463.82
11/13/2020 6:00,463.23,461.27,460.92,14657.54,6768213.67,461.76,multiply,BTC,,457.973568,451.8044544,1605247200,,,460.95
11/13/2020 7:00,461.87,458.1,461.87,13371.94,6152297.07,461.01,direct,,,462.7111269,466.2839544,1605250800,,,461.76
11/13/2020 8:00,465.79,460.42,460.88,38493.09,17892156.32,464.81,multiply,BTC,,464.2382837,461.1287048,1605254400,,,461.01
11/13/2020 9:00,469.9,465.98,464.81,68718.25,32133463.61,467.61,multiply,BTC,,451.8889518,468.7416162,1605258000,,,464.81
11/13/2020 10:00,464.23,462.6,467.61,33459.99,15511286.11,463.58,multiply,BTC,,471.5628476,461.7442232,1605261600,,,467.61
11/13/2020 11:00,466.02,463.91,463.58,30278.38,14066110.7,464.56,multiply,BTC,,447.0367968,457.0991664,1605265200,,,463.58
11/13/2020 12:00,466.97,464.05,464.56,21006.3,9782098.7,465.67,multiply,BTC,,466.8155482,473.0462128,1605268800,,,464.56
11/13/2020 13:00,473.31,464.98,465.71,34375.14,16133089.96,471.62,direct,,,459.051327,475.6664996,1605272400,,,465.67
11/13/2020 14:00,474.27,468.63,471.62,34351.46,16210883.22,472.44,direct,,,479.4132144,465.3722976,1605276000,,,471.62
11/13/2020 15:00,473.07,468.18,472.44,19463.35,9139561.99,469.53,direct,,,461.829708,463.7453904,1605279600,,,472.44
11/13/2020 16:00,471.98,465.49,469.53,25420.09,11920072.78,469.68,direct,,,451.0008264,476.8097424,1605283200,,,469.53
11/13/2020 17:00,471.99,469.55,469.81,29374.03,13845146.87,471.34,multiply,BTC,,469.0210072,467.2959028,1605286800,,,469.68
11/13/2020 18:00,472.82,470.89,471.57,12385.59,5844068.53,472.32,direct,,,476.5803264,467.2283904,1605290400,,,471.34
11/13/2020 19:00,474.97,472.1,472.32,23926.01,11329859.73,474.12,direct,,,472.7592756,469.8434376,1605294000,,,472.32
11/13/2020 20:00,474.12,469.87,474.12,32272.47,15200953.16,470.03,direct,,,473.3061091,469.9265934,1605297600,,,474.12
11/13/2020 21:00,472.46,469.95,470.03,11200.45,5280327.37,472.04,direct,,,482.684502,480.2440552,1605301200,,,470.03
11/13/2020 22:00,477.97,472.03,472.04,26726.14,12711683.47,476.58,direct,,,480.6833538,475.531524,1605304800,,,472.04
11/13/2020 23:00,477.41,475.78,476.82,26953.29,12854542.04,476.92,multiply,BTC,,473.5958676,473.0378712,1605308400,,,476.58
11/14/2020 0:00,477.76,472.22,476.87,13460.92,6385012.35,474.54,direct,,,462.4771932,482.7875052,1605312000,,,476.92
11/14/2020 1:00,474.54,471.28,474.54,9428.1,4452411.5,471.54,direct,,,467.8667034,470.7100896,1605315600,,,474.54
11/14/2020 2:00,471.87,470.57,471.55,25072.22,11798327.91,470.57,multiply,BTC,,489.4775026,471.5017286,1605319200,,,471.54
11/14/2020 3:00,473.11,470.69,470.57,39579.29,18674278.28,471.82,multiply,BTC,,490.9711738,479.3974292,1605322800,,,470.57
11/14/2020 4:00,470.57,468.79,471.82,35370.06,16592556.85,469.11,multiply,BTC,,452.3768463,473.0317596,1605326400,,,471.82
11/14/2020 5:00,470.45,468.99,469.11,25215.91,11834202.84,469.31,multiply,BTC,,475.082513,461.9793778,1605330000,,,469.11
11/14/2020 6:00,470.27,468.98,469.31,22597.71,10623390.87,470.11,multiply,BTC,,479.5545099,480.3489958,1605333600,,,469.31
11/14/2020 7:00,470.14,464.9,469.99,46719.38,21757944.99,467.09,direct,,,462.1108206,460.924412,1605337200,,,470.11
11/14/2020 8:00,467.71,459.5,467.09,31583.14,14589117.8,463.15,direct,,,455.55434,464.780288,1605340800,,,467.09
11/14/2020 9:00,463.2,455.81,463.15,25488.94,11677619.45,456.1,direct,,,464.889047,447.370246,1605344400,,,463.15
11/14/2020 10:00,459.81,454.09,456.1,18792.67,8588905.78,456.7,direct,,,448.461132,458.70948,1605348000,,,456.1
11/14/2020 11:00,459.41,455.91,456.7,8012.29,3671630.89,458.95,direct,,,440.3212195,456.728682,1605351600,,,456.7
11/14/2020 12:00,460.68,456.9,458.95,7837.29,3591967.79,460.61,direct,,,443.9911912,455.6446242,1605355200,,,458.95
11/14/2020 13:00,461.47,458.83,460.61,8286.93,3813666.55,460.53,direct,,,478.6564608,463.2655482,1605358800,,,460.61
11/14/2020 14:00,463.1,460.86,460.45,23617.74,10892031.7,461.18,multiply,BTC,,463.4490056,458.9478888,1605362400,,,460.53
11/14/2020 15:00,460.04,458.44,461.18,21878.53,10040542.46,458.92,multiply,BTC,,460.9897292,468.4104656,1605366000,,,461.18
11/14/2020 16:00,457.49,455.58,458.92,31092.67,14204805.19,456.85,multiply,BTC,,462.2819465,448.105891,1605369600,,,458.92
11/14/2020 17:00,460.23,452.26,456.57,24843.02,11320230.22,459.87,direct,,,470.0515218,455.1149442,1605373200,,,456.85
11/14/2020 18:00,460.24,458.97,459.76,15532.61,7148699.11,460.24,multiply,BTC,,443.6345408,468.340224,1605376800,,,459.87
11/14/2020 19:00,460.84,459.41,460.24,17883.99,8230272.29,460.2,multiply,BTC,,455.105586,465.363444,1605380400,,,460.24
11/14/2020 20:00,463.57,461.17,460.2,17292.85,7977677.65,461.33,multiply,BTC,,453.0076068,461.2285074,1605384000,,,460.2
11/14/2020 21:00,461.43,459.35,461.33,14547.7,6687101.58,459.67,multiply,BTC,,472.862529,468.8725934,1605387600,,,461.33
11/14/2020 22:00,462.74,460.82,459.67,24475.97,11310360.13,462.1,multiply,BTC,,477.635802,461.286704,1605391200,,,459.67
11/14/2020 23:00,463.67,460.93,462.21,11981.44,5543827.75,461.03,direct,,,472.5603603,470.665527,1605394800,,,462.1
11/15/2020 0:00,462.15,459.58,461.06,22304.9,10308146.11,462.15,multiply,BTC,,470.6766675,457.981407,1605398400,,,461.03
11/15/2020 1:00,461.11,459.99,462.15,15594.22,7175754.97,460.15,multiply,BTC,,479.01615,461.061097,1605402000,,,462.15
11/15/2020 2:00,460.62,458.23,460.39,6803.47,3125458.11,458.8,direct,,,445.63244,454.964432,1605405600,,,460.15
11/15/2020 3:00,458.92,457.01,458.8,5985.51,2740618.63,458.38,direct,,,448.2314668,454.7496304,1605409200,,,458.8
11/15/2020 4:00,459.75,458.16,458.51,13105.9,6021304.01,459.43,multiply,BTC,,443.7955971,468.6277886,1605412800,,,458.38
11/15/2020 5:00,461.97,460.84,459.43,15507.96,7151732.28,461.17,multiply,BTC,,448.3125804,451.6330044,1605416400,,,459.43
11/15/2020 6:00,462.09,460.81,461.17,10995.88,5066958.58,460.81,multiply,BTC,,470.8234013,460.1003526,1605420000,,,461.17
11/15/2020 7:00,460.89,459.77,460.81,10359.71,4774736.03,460.89,multiply,BTC,,479.0306304,462.3095412,1605423600,,,460.81
11/15/2020 8:00,463.61,460.87,460.89,21261.84,9805854.72,461.2,multiply,BTC,,457.41816,467.998088,1605427200,,,460.89
11/15/2020 9:00,460.61,459.64,461.2,17603.66,8099912.26,460.13,multiply,BTC,,462.2051863,469.3418026,1605430800,,,461.2
11/15/2020 10:00,458.27,457.47,460.13,24861.27,11385134.48,457.95,multiply,BTC,,439.7373285,451.602813,1605434400,,,460.13
11/15/2020 11:00,457.42,455.5,457.95,24483.17,11156030.35,455.66,multiply,BTC,,454.1654352,447.7406292,1605438000,,,457.95
11/15/2020 12:00,456.82,455.86,455.66,22316.51,10183961.75,456.34,multiply,BTC,,454.0948072,459.7534232,1605441600,,,455.66
11/15/2020 13:00,458.31,457.19,456.34,23772.52,10887653.25,457.99,multiply,BTC,,458.3655518,450.0301338,1605445200,,,456.34
11/15/2020 14:00,458.5,457.54,457.99,13894.91,6361928.17,457.86,multiply,BTC,,469.123356,463.903752,1605448800,,,457.99
11/15/2020 15:00,457.11,455.98,457.86,21110.32,9632723.84,456.3,multiply,BTC,,466.963731,464.83281,1605452400,,,457.86
11/15/2020 16:00,457.21,452.56,456.45,17562.31,7974403.13,454.07,direct,,,444.0168902,454.4695816,1605456000,,,456.3
11/15/2020 17:00,454.07,445.25,454.07,39748.93,17850294.58,445.98,direct,,,440.494446,450.4933176,1605459600,,,454.07
11/15/2020 18:00,447.83,443.22,445.98,24646.97,10983199.19,446.98,direct,,,436.3508156,437.7364536,1605463200,,,445.98
11/15/2020 19:00,448.17,444.94,446.98,13225.65,5899507.32,445.7,direct,,,438.755994,449.033836,1605466800,,,446.98
11/15/2020 20:00,446.61,442.07,445.7,16713.19,7426447.03,443.97,direct,,,455.2557174,437.132862,1605470400,,,445.7
11/15/2020 21:00,445.35,442.77,443.97,7527.68,3343556.77,443.94,direct,,,461.9595246,444.0376668,1605474000,,,443.97
11/15/2020 22:00,447.67,440.46,443.94,18994.67,8417065.25,446.65,direct,,,462.398879,444.488214,1605477600,,,443.94
11/15/2020 23:00,451.23,446.56,446.65,21986.54,9884500.75,448.51,direct,,,434.1666502,442.1949792,1605481200,,,446.65
11/16/2020 0:00,450.59,446.03,448.51,10684.1,4790809.26,450.3,direct,,,467.285316,440.987796,1605484800,,,448.51
11/16/2020 1:00,451.53,448.72,450.3,11505.82,5179528.64,448.86,direct,,,466.1590644,441.7500576,1605488400,,,450.3
11/16/2020 2:00,448.62,447.51,448.82,15386.88,6888173.98,447.67,multiply,BTC,,443.999106,450.7231094,1605492000,,,448.86
11/16/2020 3:00,451.83,449.27,447.67,15009.23,6752783.33,449.91,multiply,BTC,,432.3860055,457.1355546,1605495600,,,447.67
11/16/2020 4:00,450.65,449.53,449.91,11245.21,5067648.66,450.65,multiply,BTC,,465.43132,460.266871,1605499200,,,449.91
11/16/2020 5:00,453.64,451.38,450.65,24565.53,11100341.6,451.87,multiply,BTC,,437.7897308,458.5305638,1605502800,,,450.65
11/16/2020 6:00,455.3,453.03,451.87,26355.54,11978288.91,454.49,multiply,BTC,,456.353409,449.0906588,1605506400,,,451.87
11/16/2020 7:00,455.73,453.78,454.49,28836.58,13113681.83,454.76,multiply,BTC,,450.4716132,463.264012,1605510000,,,454.49
11/16/2020 8:00,454.32,453.51,454.76,22619.09,10261628.85,453.67,multiply,BTC,,444.5557697,458.2611404,1605513600,,,454.76
11/16/2020 9:00,454.37,451.29,453.67,33564.9,15185588.19,452.42,multiply,BTC,,448.710156,458.1928792,1605517200,,,453.67
11/16/2020 10:00,457.2,456.21,452.42,28286.19,12904542.4,456.21,multiply,BTC,,451.7208936,451.693521,1605520800,,,452.42
11/16/2020 11:00,452.82,451.68,456.21,20335.36,9198365.93,452.33,multiply,BTC,,463.2718627,450.6382858,1605524400,,,456.21
11/16/2020 12:00,454.81,453.01,452.33,20075.7,9114216.43,453.99,multiply,BTC,,448.405923,454.1897556,1605528000,,,452.33
11/16/2020 13:00,456.71,453.32,454.26,11212.23,5105276.95,455.96,direct,,,443.6217224,458.1668464,1605531600,,,453.99
11/16/2020 14:00,461.02,455.96,455.96,26063.08,11975789.5,459.74,direct,,,446.3569686,453.5702892,1605535200,,,455.96
